10551,3098
10551,3178
10551,3185
10551,3190
10551,3191
10551,3028
10551,3320
10551,3326
10551,3306
10551,3308
10551,3309
10551,3312
10551,3329
10551,10808
10551,10525
10551,55699
10551,10989
10551,8826
10551,8471
10551,51015
10551,3837
10551,3845
10551,3856
10551,4000
10551,23788
10551,23077
10551,4627
10551,51079
10551,4697
10551,4704
10551,374291
10551,4830
10551,1728
10551,142
10551,5094
10551,9601
10551,5245
10551,5339
10551,5499
10551,5518
10551,5591
10551,10594
10551,5683
10551,5684
10551,5685
10551,5686
10551,5687
10551,5688
10551,5702
10551,5704
10551,5718
10551,5719
10551,10213
10551,5708
10551,5709
10551,9861
10551,5725
10551,10728
10551,51495
10551,7879
10551,5917
10551,79608
10551,9349
10551,6160
10551,6125
10551,6129
10551,6188
10551,6191
10551,6194
10551,10856
10551,6277
10551,25813
10551,10484
10551,871
10551,94081
10551,6472
10551,6576
10551,8402
10551,292
10551,6520
10551,9368
10551,23020
10551,6633
10551,6780
10551,10963
10551,11171
10551,6950
10551,10452
10551,9868
10551,4796
10551,7706
10551,7273
10551,84790
10551,7280
10551,10381
10551,84617
10551,7284
10551,7295
10551,11338
10551,7316
10551,9040
10551,7384
10551,9097
10551,7414
10551,7415
10551,7416
10551,7417
10551,7520
10551,4904
10551,7529
10551,7531
10551,7532
10551,7533
10551,10971
10551,7534
183,10159
183,821
183,2130
183,55876
183,3309
183,4696
183,54101
185,156
185,857
185,2869
185,5594
191,55968
191,23411
10768,10015
10768,5515
10768,871
10768,6647
10768,6697
10768,10963
10768,3925
10768,10273
10768,6613
10768,8407
10768,6902
10768,7086
10768,7295
10768,11065
10768,7321
10768,7322
10768,7332
10768,7335
10768,29979
10768,51506
10768,51569
10768,8239
196,5701
196,5710
196,6878
196,6880
196,6908
10598,10212
10598,7919
10598,9343
10598,51659
10598,2936
10598,3329
10598,3939
10598,4171
9131,80724
9131,28976
9131,641371
9131,10965
9131,10939
9131,204
9131,8165
9131,9590
9131,26993
9131,139322
9131,378
9131,55210
9131,83858
9131,476
9131,488
9131,498
9131,506
9131,509
9131,514
9131,515
9131,10476
9131,522
9131,10632
9131,539
9131,64756
9131,644
9131,29070
9131,131076
9131,83461
9131,54927
9131,131474
9131,81570
9131,8192
9131,10845
9131,100272147
9131,388753
9131,65260
9131,1355
9131,10063
9131,90639
9131,4513
9131,1327
9131,9377
9131,1329
9131,1340
9131,1345
9131,1371
9131,1537
9131,54205
9131,55157
9131,1719
9131,1743
9131,3301
9131,55735
9131,10059
9131,1891
9131,26284
9131,2108
9131,2109
9131,84908
9131,157769
9131,6624
9131,2671
9131,2744
9131,2746
9131,80273
9131,2926
9131,8971
9131,3029
9131,10456
9131,3052
9131,192286
9131,3024
9131,3098
9131,3028
9131,3313
9131,3336
9131,27429
9131,55699
9131,10989
9131,57179
9131,114294
9131,10314
9131,3954
9131,51474
9131,4217
9131,57506
9131,10367
9131,221154
9131,29074
9131,56945
9131,51649
9131,64951
9131,64949
9131,28957
9131,10240
9131,25902
9131,4528
9131,10651
9131,51079
9131,4698
9131,4702
9131,4704
9131,29078
9131,4716
9131,54539
9131,4719
9131,4720
9131,4722
9131,4726
9131,4728
9131,4723
9131,4729
9131,7026
9131,84284
9131,390916
9131,54940
9131,115209
9131,4976
9131,192111
9131,23203
9131,26073
9131,10105
9131,55037
9131,5831
9131,29920
9131,89941
9131,6117
9131,6118
9131,6119
9131,6173
9131,25813
9131,9997
9131,6389
9131,9919
9131,871
9131,9869
9131,94081
9131,6472
9131,6575
9131,8402
9131,8604
9131,10165
9131,79085
9131,114789
9131,5250
9131,292
9131,113444
9131,9342
9131,6742
9131,8614
9131,6838
9131,51204
9131,11022
9131,26519
9131,26517
9131,10469
9131,92609
9131,1678
9131,26521
9131,51300
9131,55863
9131,56993
9131,9868
9131,51499
9131,54931
9131,81628
9131,7263
9131,54902
9131,7284
9131,7295
9131,7334
9131,7384
9131,7385
9131,7388
9131,84749
9131,7417
9131,7515
9131,10730
7965,3308
7965,10273
23746,51667
204,10939
204,6624
204,6182
204,654364
204,4831
204,7086
204,10131
9590,5578
11214,5465
11214,5578
11214,6257
8165,5245
9495,8350
9495,5578
26993,2010
56672,5566
56672,23411
10327,132789
10327,5093
231,441282
1646,4282
6718,23411
207,60
207,351
207,572
207,598
207,815
207,1026
207,1111
207,1385
207,1387
207,1499
207,1937
207,2023
207,2026
207,2099
207,2177
207,2194
207,2308
207,2309
207,2597
207,2932
207,3098
207,3326
207,3308
207,3309
207,3313
207,4217
207,4137
207,4486
207,3164
207,4914
207,8554
207,9063
207,5291
207,5705
207,5747
207,5879
207,57521
207,7171
207,203068
207,7345
207,7531
207,7532
207,7534
207,11244
213,197
219,2271
160428,55717
217,351
217,3336
8659,351
8659,2027
7915,219
7915,2271
501,351
501,440
501,847
501,1983
501,51011
501,2805
501,26275
501,9601
501,5499
501,25824
501,6652
501,7531
501,7532
501,7533
226,81
226,1152
226,2023
226,2171
226,2271
226,51661
226,2597
226,2739
226,3336
226,3939
226,3956
226,6648
230,2271
230,25824
230,6648
238,142679
238,3717
238,3718
238,5609
238,4217
238,23162
238,5540
238,3651
238,5291
238,8651
239,653361
240,4791
240,5966
10189,1654
10189,2197
10189,26986
10189,860
10189,6432
10189,4904
55626,9131
55626,26993
55626,7917
55626,131474
55626,81570
55626,2746
55626,10456
55626,3320
55626,10989
55626,3654
55626,8079
55626,4719
55626,4720
55626,84284
55626,53918
55626,9978
55626,6119
55626,9919
55626,10165
55626,166378
55626,8878
55626,6742
55626,26517
55626,92609
55626,1678
55626,10381
55626,7284
267,9131
267,488
267,1719
267,10456
267,7184
267,3308
267,57506
267,5683
267,5687
267,5694
267,5701
267,10213
267,6647
267,92609
267,10155
155185,9131
29945,581
51129,4836
51129,9397
8125,5468
8125,6118
8125,7514
10541,255626
311,6277
301,58
301,10574
301,11124
301,2597
301,5970
301,7321
302,350
306,7157
8639,314
8639,151188
8639,587
8639,815
8639,51755
8639,1585
8639,2077
8639,2135
8639,79694
8639,10747
8639,55577
8639,56901
8639,5287
8639,5293
8639,5296
8639,79056
8639,23539
8639,6548
8639,6755
8639,7297
164,3725
163,4012
1173,60
1173,1499
1173,1915
1173,2597
1173,51535
1173,5591
1173,6711
1173,203068
1175,10928
8943,22820
1176,3667
11154,6548
317,841
321,8945
321,23291
147495,4353
328,84444
328,3091
328,3839
328,4869
328,142
328,6418
328,6774
328,7329
328,4904
27301,23411
8539,50
8539,9775
8539,3615
8539,5093
8539,7532
8539,10971
187,4535
116519,355
338,4088
60489,351
60489,4217
348,1994
348,2639
348,5654
348,6767
23780,6647
139322,514
139322,10476
139322,539
139322,54927
139322,1345
139322,55735
139322,1891
139322,10989
139322,10651
139322,54539
139322,4976
139322,23203
139322,25813
139322,10469
139322,10730
351,539
351,633
351,857
351,1072
351,3159
351,3312
351,9817
351,5608
351,23542
351,4609
351,22976
351,55361
351,5664
351,5993
351,6135
351,26156
351,1901
351,6714
351,7165
351,10813
26060,3065
26060,3066
26060,3397
26060,9219
26060,5928
26060,5931
26060,7189
55198,467
54840,7157
367,60
367,196
367,207
367,902
367,1022
367,1499
367,8193
367,5977
367,1869
367,1956
367,2033
367,2316
367,2308
367,2965
367,8841
367,3091
367,3146
367,3172
367,8850
367,23028
367,4193
367,9862
367,10499
367,51497
367,27043
367,8554
367,10401
367,5515
367,5901
367,5970
367,6595
367,6597
367,6599
367,6602
367,6872
367,6908
367,7020
367,7251
367,7329
367,2547
367,7704
367,51341
369,9131
369,506
369,572
369,3301
369,3315
369,26524
369,4609
369,55872
369,24148
369,10165
369,10469
369,92609
369,10971
369,7534
374,3383
378,7334
381,27236
55738,351
55738,3098
23647,27236
23647,5213
396,637
396,843
396,841
396,8772
396,356
396,5599
396,5213
396,5214
396,6612
396,8795
396,7132
9181,7534
9459,5062
25820,857
25820,8452
25820,5518
25820,7316
10425,1743
10425,1915
10425,10524
10425,5518
10425,6132
10425,7157
10425,10813
403,7157
25852,488
25852,983
25852,9146
25852,5538
25852,51495
25852,6520
405,894
405,1019
405,1025
405,1029
405,1499
405,2017
405,8453
405,1969
405,2099
405,51053
405,3065
405,23493
405,3007
405,3098
405,3146
405,3303
405,3312
405,3315
405,3329
405,3383
405,8517
405,3845
405,26524
405,10499
405,9612
405,5213
405,10728
405,6141
405,6143
405,6155
405,6165
405,6124
405,7112
405,7280
405,7422
405,2547
406,2034
406,3091
10109,6118
408,207
408,1445
408,8452
408,1756
408,2309
408,10146
408,3014
408,3190
408,3320
408,5606
408,6416
408,4217
408,4734
408,6093
408,6548
408,23524
408,10273
408,7529
408,7531
408,7532
408,7533
408,10971
408,7534
409,1019
409,1445
409,2017
409,8452
409,1778
409,23136
409,2194
409,2597
409,3066
409,9146
409,317772
409,3190
409,3305
409,3309
409,23189
409,3839
409,6416
409,6885
409,5594
409,4298
409,4300
409,55233
409,4734
409,4869
409,5494
409,3276
409,5894
409,6128
409,6633
409,23524
409,10273
409,10155
409,7415
409,55100
409,4904
409,7529
409,7531
409,7532
409,7533
409,10971
57561,155
57561,8795
57561,7132
142689,9131
142689,8065
142689,25902
142689,7284
142686,488
142686,4853
142686,6576
142686,9218
127247,488
127247,6576
127247,9218
51665,488
140458,51665
140458,488
140458,6520
25842,6872
9070,5705
9070,284312
55515,489
435,3162
435,7284
440,16
440,2058
440,2745
440,51520
440,10131
440,7317
79058,351
1386,191
1386,351
1386,378
1386,488
1386,489
1386,1050
1386,1051
1386,1499
1386,8061
1386,80273
1386,3320
1386,3727
1386,10524
1386,3875
1386,3856
1386,5111
1386,5245
1386,7879
1386,6520
1386,10011
1386,7171
1386,7329
1386,9218
1386,7416
467,60
467,1387
467,8061
467,3399
467,84966
467,3727
467,55791
467,3651
467,661
467,10011
467,26039
467,6839
468,467
468,3726
468,10011
468,7988
22926,7132
60673,2288
60673,3098
60673,5230
60673,79876
9140,351
9140,596
9140,4170
55054,6059
55054,369
55054,9181
55054,409
55054,9859
55054,1192
55054,1374
55054,1445
55054,26999
55054,8663
55054,1983
55054,2023
55054,2773
55054,2885
55054,4067
55054,2011
55054,56257
55054,2908
55054,8473
55054,5499
55054,8480
55054,387
55054,6389
55054,7706
55054,7415
55054,7529
55054,7531
55054,7532
55054,7533
55054,10971
55054,7534
55054,79882
9474,23411
9474,8878
10533,2017
10533,2957
10533,7358
471,3716
472,648
472,675
472,1025
472,1111
472,11200
472,1616
472,1869
472,1877
472,1978
472,3091
472,3312
472,10075
472,1432
472,5469
472,142
472,5430
472,5524
472,5578
472,5884
472,11186
472,5970
472,5981
472,8651
472,6872
472,7158
472,7189
472,7428
472,7486
472,7508
474,51
476,509
476,10632
476,523
476,10574
476,1537
476,4723
476,5250
476,7385
476,7417
481,488
481,2146
481,23788
481,27089
488,3710
488,4724
488,4853
489,596
491,1191
491,57678
492,821
492,4513
495,2180
495,8639
495,857
495,1213
495,5770
495,5878
498,351
498,509
498,514
498,10476
498,522
498,10845
498,1345
498,1537
498,1891
498,3192
498,3303
498,3309
498,10989
498,4702
498,4704
498,23203
498,26073
498,6184
498,6210
498,6188
498,94081
498,30968
506,10476
506,10632
506,539
506,131474
506,1743
506,4719
506,56993
506,7384
506,7385
509,539
509,4513
509,1650
509,10989
509,3698
509,4719
509,6742
509,6748
509,7384
509,7417
514,522
515,10939
515,509
515,522
515,4513
515,4704
515,4719
515,4720
515,4723
515,8879
515,56993
515,7416
515,7417
515,7419
515,10730
10476,539
10476,1537
522,539
522,388753
522,7385
10632,55210
10632,498
10632,509
10632,515
10632,10476
10632,539
10632,1537
10632,5245
10632,94081
539,1327
539,4702
539,8879
539,7385
50617,5213
533,355
9114,3953
523,9775
523,136319
523,2923
525,523
525,8815
525,10576
525,2782
525,6282
529,351
93974,847
545,472
545,675
545,1111
545,11200
545,1147
545,1869
545,1877
545,2177
545,3014
545,3065
545,4361
545,9219
545,5290
545,6117
545,6118
545,11073
545,7157
545,7486
545,7508
546,7486
6310,342371
6310,2101
6310,51586
6310,6720
6310,7329
342371,6720
4287,1387
4287,2033
4287,8850
4287,10273
4287,10277
4287,2547
56970,8850
56970,9913
56970,93624
6790,26574
6790,207
6790,598
6790,414899
6790,8945
6790,1029
6790,1147
6790,1457
6790,1499
6790,1660
6790,1915
6790,1969
6790,2521
6790,3066
6790,10013
6790,3178
6790,3192
6790,3320
6790,3303
6790,3306
6790,3309
6790,3312
6790,3329
6790,10643
6790,8517
6790,9314
6790,23367
6790,4217
6790,4193
6790,9612
6790,4790
6790,51199
6790,4869
6790,10016
6790,5213
6790,5664
6790,5966
6790,6136
6790,9349
6790,6188
6790,6189
6790,6648
6790,6794
6790,6880
6790,8463
6790,203068
6790,7332
6790,8239
54998,641371
54998,10965
54998,488
54998,10664
54998,4724
9212,9131
9212,5925
57099,317
8312,857
8312,1856
8312,1915
8312,5300
8312,5515
8312,7186
8312,7316
8312,10813
64343,9641
64343,55072
64343,7187
2683,3184
571,3065
571,9611
571,23598
571,7514
572,581
572,9817
572,5499
572,7001
573,9531
573,596
573,3308
9532,3308
9531,9131
9531,204
9531,581
9531,596
9531,10018
9531,637
9531,90427
9531,836
9531,83461
9531,983
9531,22832
9531,28988
9531,2108
9531,2539
9531,2773
9531,2885
9531,3029
9531,10013
9531,3190
9531,3320
9531,3303
9531,8517
9531,9817
9531,1728
9531,142
9531,5515
9531,5591
9531,5688
9531,5702
9531,5705
9531,5831
9531,292
9531,10273
9531,26519
9531,7077
9531,51499
9531,7334
9531,7347
9531,7416
9531,7431
9531,7529
9531,7531
9531,7532
9531,7533
9531,10971
9529,10273
7917,355
7917,3303
7917,10989
7917,9943
7917,63891
7917,9869
7917,8626
7917,10381
7917,51366
578,10097
578,597
578,2091
578,10452
8815,3006
8815,3184
8815,84823
8815,5315
8815,7284
54971,2033
54971,3065
54971,10013
54971,4193
54971,4790
54971,142
54971,5970
8314,7529
8314,7531
8314,7533
8314,10971
8314,7534
580,26993
580,56672
580,6790
580,596
580,1025
580,150684
580,2130
580,3014
580,3308
580,10524
580,3839
580,3837
580,5594
580,4436
580,2956
580,4535
580,55922
580,142
580,5430
580,5888
580,5970
580,6625
580,6432
580,7321
580,7322
580,7324
580,7337
580,80232
580,80349
10409,1429
116071,2648
116071,5970
55509,1386
55509,467
55509,3727
10538,467
10538,468
10538,55509
10538,1050
10538,1053
10538,1054
10538,1628
581,79915
581,597
581,55814
581,836
581,840
581,841
581,842
581,850358
581,54205
581,26098
581,2074
581,8487
581,10013
581,3308
581,3980
581,51199
581,55968
581,856584
581,5071
581,5093
581,10908
581,5052
581,7001
581,11098
581,5702
581,5705
581,255488
581,989
581,89777
581,871
581,7416
581,331
581,7520
581,7529
581,7528
10134,596
10134,598
10134,51283
10134,4628
8412,351
10286,81669
10286,2033
10286,3312
10286,5468
10286,5578
587,351
587,847
56647,1017
10295,351
10295,5580
10295,6774
8915,8717
53335,2146
53335,23512
596,572
596,578
596,581
596,8678
596,638
596,664
596,665
596,1019
596,1147
596,8655
596,3184
596,3551
596,8660
596,55600
596,4144
596,399664
596,4609
596,5300
596,5366
596,5481
596,5525
596,5530
596,5533
596,5664
596,6237
596,10313
596,5271
596,7329
596,7416
597,5366
10017,581
10017,3164
10018,489
10018,6790
10018,581
10018,7529
83596,598
83596,3308
83596,7157
23786,6647
79370,598
79370,1111
440603,581
598,3983
598,60
598,10097
598,1173
598,9474
598,596
598,599
598,90427
598,665
598,6046
598,790
598,801
598,832
598,834
598,9994
598,842
598,10574
598,1017
598,1158
598,1499
598,85440
598,84444
598,8655
598,26098
598,1915
598,2048
598,2171
598,2203
598,23770
598,10211
598,2597
598,51031
598,2770
598,2778
598,2950
598,9759
598,9146
598,3008
598,3192
598,3315
598,3329
598,10643
598,3728
598,23367
598,124512
598,4486
598,4628
598,4641
598,4645
598,5093
598,9601
598,23244
598,26227
598,65018
598,23646
598,51535
598,5562
598,5591
598,5717
598,5764
598,5861
598,5903
598,10181
598,6136
598,6132
598,6210
598,6231
598,6188
598,9121
598,6709
598,6711
598,6840
598,7088
598,29766
598,7150
598,7159
598,7277
598,203068
598,7297
598,197131
598,55697
598,7417
598,11059
598,7533
598,10971
598,53349
598,11244
598,51222
599,27113
599,637
599,664
599,8739
599,5071
599,65018
599,5499
599,7157
604,53335
604,1856
604,79813
604,2305
604,3066
604,9734
604,6927
604,3727
604,9440
604,5371
604,10891
604,6597
604,7528
604,7704
613,998
613,3205
613,3815
613,5925
613,7157
617,9131
617,3301
55814,8487
8678,207
8678,405
8678,332
8678,672
8678,841
8678,894
8678,1019
8678,8655
8678,1969
8678,2648
8678,26524
8678,4194
8678,2475
8678,5591
8678,53635
8678,5894
8678,5970
8678,8878
8678,7015
8678,7128
8678,7159
8678,7316
8678,11274
8678,11130
10282,488
10282,11160
10282,9146
10282,3998
10282,4853
10282,51495
10282,6576
10282,6520
10282,9218
51283,596
51283,598
51283,841
8553,29117
8553,1107
8553,7431
8553,11244
79365,3091
23299,2309
637,578
637,581
637,843
637,1400
637,1454
637,356
637,2597
637,5599
637,6117
637,6118
637,7088
637,8795
637,7132
637,347733
637,11244
329,8915
329,843
329,840
329,1956
329,10133
329,11035
329,30011
329,7128
329,10318
329,7334
330,332
330,843
330,836
330,840
330,842
330,1956
330,3551
330,9641
330,8517
330,10616
330,11035
330,55072
330,7341
330,10010
330,7316
332,836
332,840
332,842
332,1017
79444,836
79444,840
640,596
640,598
640,2597
641,841
641,3014
641,142
641,5981
641,6118
641,7329
641,7486
641,331
29760,9131
644,54940
648,9131
648,26993
648,489
648,506
648,55832
648,9343
648,2307
648,8971
648,3066
648,3024
648,3303
648,10989
648,10524
648,25962
648,51474
648,10482
648,142
648,192111
648,80012
648,5591
648,55037
648,5831
648,94081
648,8402
648,6780
648,92609
648,7706
648,7284
657,488
657,857
657,960
657,1025
657,1213
657,1499
657,1956
657,23197
657,10211
657,2319
657,3312
657,284119
657,7879
657,6576
657,7037
659,857
659,7046
660,351
660,857
660,6714
662,596
662,598
662,8878
664,665
149428,596
149428,598
149428,663
149428,23770
91653,51
3783726,1983
3783726,10075
3783726,5499
3783726,9040
3783726,7415
3783726,7514
3783726,7529
3783726,7531
3783726,7532
3783726,7533
3783726,10971
3783726,7534
673,572
673,55704
673,1956
673,3326
673,3315
673,26524
673,5594
673,79923
673,5062
673,5290
673,5499
673,7533
672,27161
672,301
672,327
672,641
672,10498
672,891
672,988
672,983
672,1024
672,1025
672,1051
672,9793
672,150684
672,1385
672,1487
672,8453
672,9093
672,1936
672,9343
672,2113
672,25940
672,2274
672,2288
672,2521
672,2968
672,3065
672,3066
672,3191
672,3305
672,3308
672,3309
672,3312
672,3609
672,3725
672,23028
672,3832
672,3838
672,3839
672,3837
672,9412
672,23609
672,4343
672,4361
672,4436
672,2956
672,10514
672,4535
672,4800
672,55922
672,57532
672,8473
672,5093
672,5111
672,5211
672,5213
672,5214
672,5230
672,5315
672,5371
672,5430
672,5515
672,10419
672,5701
672,5710
672,8624
672,5883
672,5933
672,5981
672,6117
672,9349
672,6160
672,6128
672,6188
672,6421
672,6599
672,6603
672,6634
672,8878
672,7341
672,23512
672,7020
672,7706
672,7283
672,7322
672,7324
672,7332
672,7337
672,7874
672,7422
672,55737
672,331
672,7514
672,7531
672,10971
672,7534
675,9212
675,56647
675,9577
675,847
675,2316
675,8850
675,5111
675,5313
675,27068
675,6118
675,4087
675,4088
79184,672
79184,23172
79184,5888
79184,7157
23774,7529
23774,7531
23774,7532
23774,7533
23774,7534
23476,5925
23476,58517
23476,23411
29117,6597
29117,6599
9577,580
9577,672
9577,23172
9577,10128
9577,10133
9577,5245
9577,5888
9577,7157
9577,23331
55290,9131
55290,55210
1620,6839
1620,7157
83990,8350
25855,10049
25855,10013
25855,3308
25855,6615
25855,6872
25855,7321
682,377
682,54552
682,3320
682,7879
55643,29117
55643,1915
55643,2597
55643,7150
55643,7157
695,351
695,1627
695,2534
695,3654
695,7099
11120,489
11120,4535
10917,489
79908,3953
8945,26574
8945,891
8945,80817
8945,1147
8945,1191
8945,51138
8945,10980
8945,1452
8945,1859
8945,57120
8945,3315
8945,9817
8945,4217
8945,23164
8945,92140
8945,8473
8945,5052
8945,5566
8945,5573
8945,5710
8945,5868
8945,26064
8945,6204
8945,6222
8945,6667
8945,6788
8945,6789
8945,23512
8945,23112
8945,10844
8945,7321
8945,7323
8945,7529
8945,7531
8945,7532
8945,7534
699,1191
699,1891
699,57678
713,5970
708,857
708,10211
708,2319
708,3313
708,3329
708,11331
708,5578
708,5580
708,284119
715,2033
715,5105
27202,3162
760,6548
81928,25
81928,1020
775,9759
784,5080
790,7203
790,10575
790,908
790,10694
790,1315
790,1654
790,3301
790,1915
790,2058
790,2194
790,2673
790,4176
790,5702
790,5704
790,5705
790,5706
790,5718
790,5708
790,5710
790,6188
790,8607
790,10856
790,5250
801,207
801,818
801,9994
801,9188
801,1654
801,1655
801,2778
801,3320
801,3308
801,10075
801,10989
801,114294
801,1432
801,23077
801,4637
801,85366
801,10133
801,5052
801,5718
801,5708
801,5894
801,5903
801,23521
801,6146
801,6210
801,6202
801,8878
801,6727
801,7178
801,7334
801,51366
801,51377
801,4904
805,4646
818,66002
818,2064
818,2876
818,3932
818,4056
818,4843
818,5580
55832,9131
55832,26993
55832,498
55832,506
55832,26284
55832,2926
55832,83743
55832,8971
55832,3028
55832,3320
55832,3303
55832,3313
55832,51574
55832,4313
55832,56945
55832,51649
55832,64949
55832,28957
55832,10482
55832,4976
55832,55037
55832,6389
55832,9919
55832,5250
55832,292
55832,6742
55832,6780
55832,26517
55832,54931
55832,7515
821,509
821,515
821,10159
821,908
821,1213
821,1315
821,4513
821,1889
821,2010
821,117246
821,23193
821,3105
821,7184
821,10989
821,84061
821,4905
821,57122
821,2923
821,81876
821,6277
821,10484
821,10802
821,10051
821,6745
821,7046
821,7284
821,7385
821,7417
10487,2194
10487,3320
823,1938
823,2274
823,2339
823,3091
823,3313
824,596
824,637
824,11212
824,7280
824,7284
824,7329
824,51035
826,501
826,51015
826,5048
826,5062
826,9601
826,10891
826,5499
826,7531
826,7532
826,7533
826,10971
826,7534
417771,2274
417771,5213
417771,8301
417771,5315
832,56647
832,4645
832,5764
832,29766
84433,5580
10498,60
10498,4299
10498,8289
10498,8312
10498,1387
10498,2099
10498,8648
10498,10499
10498,4790
10498,6598
10498,6599
10498,6602
10498,11091
843,835
843,836
843,839
843,840
843,9994
843,842
843,356
843,9020
843,4795
843,5925
843,8737
843,7185
834,10134
834,3553
834,55697
835,596
835,598
835,637
835,842
835,1410
835,1915
835,27429
835,4193
835,8996
835,7185
835,7187
835,331
836,10000
836,351
836,396
836,405
836,84971
836,596
836,8678
836,637
836,641
836,660
836,8945
836,835
836,840
836,999
836,1026
836,10980
836,1499
836,2017
836,28988
836,1676
836,1938
836,23071
836,23291
836,2623
836,2745
836,51053
836,64689
836,56850
836,2934
836,3059
836,23493
836,3336
836,51451
836,5599
836,5601
836,4170
836,9656
836,4193
836,4233
836,4292
836,4719
836,5062
836,8505
836,142
836,5585
836,100137049
836,5591
836,10728
836,5925
836,9978
836,6045
